76.562,76.877,['COMP_r']
79.732,81.495,['COMP_r']
84.874,86.544,['COMP_r']
93.755,94.891,['COMP_r']
96.112,96.925,['COMP_r']
100.76599999999999,101.874,['COMP_r']
102.509,103.374,['COMP_r']
106.26299999999999,107.025,['COMP_r']
110.364,112.421,['COMP_r']
113.98599999999999,114.519,['COMP_r']
125.61099999999999,128.09,['COMP_r']
134.309,134.654,['COMP_r']
242.43099999999998,242.96199999999996,['COMP_r']
243.552,245.67999999999998,['COMP_r']
250.74099999999996,253.29099999999997,['COMP_r']
265.72700000000003,267.024,['COMP_r']
271.10400000000004,272.47100000000006,['COMP_r']
273.26800000000003,274.035,['COMP_r']
284.827,285.66,['COMP_r']
389.82500000000005,391.004,['COMP_r']
392.386,393.026,['COMP_r']
403.04,404.51800000000003,['COMP_r']
413.35400000000004,415.51300000000003,['COMP_r']
430.16600000000005,431.88300000000004,['COMP_r']
433.41700000000003,435.42900000000003,['COMP_r']
