7.575000000000003,7.900000000000002,['PROD_h']
9.125000000000004,11.228000000000005,['PROD_h']
14.129000000000001,16.553,['PROD_h']
30.646000000000004,31.063000000000006,['PROD_h']
31.764,33.807,['PROD_h']
34.193,35.37100000000001,['PROD_h']
36.24000000000001,36.997,['PROD_h']
37.43900000000001,38.536,['PROD_h']
39.13600000000001,41.57000000000001,['PROD_h']
41.905,43.43900000000001,['PROD_h']
44.318,44.74000000000001,['PROD_h']
45.17700000000001,50.979,['PROD_h']
51.167,51.833,['PROD_h']
52.63499999999999,54.57599999999999,['PROD_h']
55.613,56.684,['PROD_h']
57.28399999999999,59.904399999999995,['PROD_h']
156.32,158.814,['PROD_h']
159.2,160.277,['PROD_h']
161.12099999999998,161.79699999999997,['PROD_h']
162.397,164.789,['PROD_h']
166.56199999999998,167.634,['PROD_h']
171.272,171.638,['PROD_h']
172.375,172.91799999999998,['PROD_h']
174.158,175.23499999999999,['PROD_h']
175.855,176.94199999999998,['PROD_h']
177.313,181.047,['PROD_h']
189.49099999999999,191.85899999999998,['PROD_h']
192.402,193.444,['PROD_h']
193.98,194.785,['PROD_h']
195.618,196.899,['PROD_h']
197.67399999999998,199.07299999999998,['PROD_h']
202.421,205.637,['PROD_h']
210.31699999999998,212.05899999999997,['PROD_h']
304.30300000000005,306.35100000000006,['PROD_h']
308.4770000000001,308.788,['PROD_h']
309.461,312.082,['PROD_h']
319.44900000000007,327.52700000000004,['PROD_h']
329.74600000000004,331.28600000000006,['PROD_h']
338.242,343.48,['PROD_h']
344.35900000000004,348.11400000000003,['PROD_h']
348.718,351.264,['PROD_h']
353.0060000000001,354.202,['PROD_h']
358.04400000000004,359.51500000000004,['PROD_h']
