1.2450000000000028,1.6970000000000027,['PROD_h']
2.296000000000001,2.7940000000000023,['PROD_h']
3.940000000000003,4.406000000000004,['PROD_h']
4.796000000000001,5.436000000000002,['PROD_h']
5.782000000000002,7.062000000000003,['PROD_h']
7.636000000000001,10.110000000000001,['PROD_h']
10.481,12.239000000000003,['PROD_h']
12.631000000000002,14.846000000000002,['PROD_h']
15.328000000000001,15.841,['PROD_h']
16.548000000000002,17.228,['PROD_h']
20.114000000000004,20.922000000000004,['PROD_h']
21.821000000000005,25.169000000000004,['PROD_h']
25.866000000000007,26.32800000000001,['PROD_h']
31.998000000000005,33.095000000000006,['PROD_h']
35.163000000000004,37.30200000000001,['PROD_h']
37.754,38.501,['PROD_h']
39.187000000000005,41.086000000000006,['PROD_h']
42.33700000000001,42.78900000000001,['PROD_h']
43.348000000000006,47.159000000000006,['PROD_h']
48.419000000000004,50.74400000000001,['PROD_h']
154.32000000000002,155.55300000000003,['PROD_h']
155.967,156.29700000000003,['PROD_h']
160.062,161.662,['PROD_h']
162.34500000000003,164.08500000000004,['PROD_h']
167.103,167.96900000000002,['PROD_h']
173.81500000000003,175.68500000000003,['PROD_h']
181.842,185.33800000000002,['PROD_h']
185.74,186.638,['PROD_h']
187.38000000000002,188.19700000000003,['PROD_h']
188.84300000000002,190.50000000000003,['PROD_h']
193.299,196.429,['PROD_h']
197.216,199.36,['PROD_h']
200.275,200.681,['PROD_h']
202.63200000000003,204.84200000000004,['PROD_h']
206.001,208.973,['PROD_h']
304.50399999999996,307.06899999999996,['PROD_h']
308.787,309.26399999999995,['PROD_h']
313.308,313.694,['PROD_h']
315.214,315.625,['PROD_h']
319.30899999999997,320.44699999999995,['PROD_h']
322.387,324.12,['PROD_h']
327.783,328.245,['PROD_h']
330.04499999999996,330.34399999999994,['PROD_h']
336.537,337.20799999999997,['PROD_h']
339.21,341.801,['PROD_h']
342.14599999999996,343.99499999999995,['PROD_h']
344.407,347.796,['PROD_h']
348.03999999999996,348.751,['PROD_h']
359.745,362.9194,['PROD_h']
