8.972,9.562,['COMP_h']
13.118,17.528,['COMP_h']
19.296000000000006,20.495000000000005,['COMP_h']
24.336,28.619,['COMP_h']
29.153000000000006,30.11800000000001,['COMP_h']
30.519000000000005,31.043000000000006,['COMP_h']
33.385000000000005,34.90400000000001,['COMP_h']
35.85900000000001,36.428000000000004,['COMP_h']
38.547,43.297,['COMP_h']
44.45100000000001,45.980000000000004,['COMP_h']
58.284000000000006,58.92500000000001,['COMP_h']
59.235,59.9516,['COMP_h']
158.95800000000003,163.95700000000002,['COMP_h']
164.597,168.95600000000002,['COMP_h']
172.406,173.935,['COMP_h']
190.834,197.647,['COMP_h']
201.30200000000002,202.75800000000004,['COMP_h']
204.40400000000002,205.94400000000002,['COMP_h']
208.174,213.1276,['COMP_h']
307.033,308.644,['COMP_h']
313.384,316.326,['COMP_h']
326.665,328.97900000000004,['COMP_h']
329.164,330.204,['COMP_h']
330.694,331.689,['COMP_h']
331.99399999999997,334.67699999999996,['COMP_h']
335.292,341.241,['COMP_h']
342.196,344.468,['COMP_h']
349.101,350.406,['COMP_h']
351.351,353.353,['COMP_h']
358.937,360.75100000000003,['COMP_h']
361.076,363.01660000000004,['COMP_h']
