2.3880000000000017,4.522000000000004,['PROD_h']
4.796000000000001,5.782000000000002,['PROD_h']
6.524000000000003,8.647000000000004,['PROD_h']
9.232000000000001,12.610000000000001,['PROD_h']
17.808,18.839,['PROD_h']
20.744,23.32,['PROD_h']
29.986000000000004,33.315,['PROD_h']
38.49600000000001,38.90800000000001,['PROD_h']
43.26700000000001,45.93900000000001,['PROD_h']
47.077,47.814,['PROD_h']
48.22500000000001,50.99900000000001,['PROD_h']
53.672,54.149,['PROD_h']
55.364000000000004,56.934,['PROD_h']
154.12800000000001,159.181,['PROD_h']
164.65800000000002,165.42000000000002,['PROD_h']
168.15400000000002,168.67200000000003,['PROD_h']
169.21400000000003,171.21200000000002,['PROD_h']
171.639,173.184,['PROD_h']
174.525,175.702,['PROD_h']
176.008,177.472,['PROD_h']
178.132,180.103,['PROD_h']
180.70800000000003,184.62500000000003,['PROD_h']
185.18900000000002,187.079,['PROD_h']
187.85600000000002,190.23400000000004,['PROD_h']
199.16600000000003,201.06600000000003,['PROD_h']
203.64200000000002,204.074,['PROD_h']
206.95000000000002,207.45800000000003,['PROD_h']
303.888,307.78999999999996,['PROD_h']
308.014,308.44,['PROD_h']
309.03,312.967,['PROD_h']
318.068,322.443,['PROD_h']
322.915,324.678,['PROD_h']
325.079,327.218,['PROD_h']
329.151,329.65700000000004,['PROD_h']
345.189,349.004,['PROD_h']
349.771,351.158,['PROD_h']
352.058,353.272,['PROD_h']
353.714,356.056,['PROD_h']
356.666,357.601,['PROD_h']
358.012,358.84,['PROD_h']
